file,variant,orig_bytes,out_bytes,orig_curve_cmds,out_curve_cmds
policies/请.svg,bronze,7546,1294,95,89
policies/区.svg,oracle,4725,706,24,31
policies/全.svg,seal,3482,648,23,32
policies/权.svg,oracle,4250,528,17,21
policies/却.svg,seal,3657,657,23,29
policies/然.svg,bronze,5215,859,32,40
policies/人.svg,oracle,1900,267,12,12
policies/认.svg,seal,4234,736,21,24
policies/任.svg,oracle,2399,375,12,13
policies/日.svg,oracle,3306,472,15,22
policies/入.svg,oracle,1838,284,12,15
policies/软.svg,seal,4678,764,19,22
policies/锐.svg,seal,3793,825,27,40
policies/萨.svg,seal,5101,782,20,24
policies/塞.svg,oracle,6051,740,30,44
policies/三.svg,oracle,3514,777,36,53
policies/僧.svg,seal,4133,843,28,41
policies/杀.svg,bronze,3911,763,28,36
policies/闪.svg,seal,3544,676,22,31
policies/商.svg,oracle,4162,853,36,44
policies/设.svg,seal,5398,828,23,29
policies/社.svg,bronze,5337,977,81,67
policies/神.svg,bronze,6081,999,78,62
policies/审.svg,bronze,6385,1209,91,83
policies/生.svg,oracle,2014,365,12,12
policies/圣.svg,oracle,4564,493,12,12
policies/胜.svg,seal,3514,638,17,17
policies/师.svg,oracle,2235,358,14,17
policies/施.svg,seal,4419,739,21,26
policies/时.svg,bronze,3160,571,22,31
policies/士.svg,bronze,3565,675,66,42
policies/市.svg,oracle,3562,628,25,36
policies/示.svg,oracle,2869,453,14,16
policies/式.svg,seal,2603,500,15,22
policies/事.svg,oracle,3432,446,14,15
policies/室.svg,oracle,4274,617,19,28
policies/手.svg,bronze,2720,686,28,38
policies/术.svg,oracle,2566,433,18,25
policies/水.svg,oracle,3839,504,24,32
policies/税.svg,seal,4840,797,22,31
policies/私.svg,bronze,15071,1649,89,96
policies/斯.svg,bronze,4725,1033,64,73
policies/酸.svg,bronze,18856,1856,107,120
policies/随.svg,seal,6919,1076,38,48
policies/所.svg,bronze,3725,974,60,69
policies/他.svg,seal,3508,613,18,25
policies/塔.svg,seal,4938,807,25,33
policies/态.svg,seal,6051,853,22,28
policies/特.svg,seal,4426,755,18,25
policies/提.svg,seal,4072,698,20,24
policies/体.svg,bronze,6148,944,36,45
policies/天.svg,oracle,3424,674,29,37
policies/跳.svg,seal,4291,814,25,41
policies/铁.svg,seal,5554,1026,31,43
policies/庭.svg,bronze,2455,577,21,29
policies/通.svg,oracle,6187,989,45,58
policies/同.svg,oracle,3854,593,19,23
policies/统.svg,seal,5023,706,18,20
policies/头.svg,bronze,3505,667,27,39
policies/屠.svg,seal,5378,967,31,45
policies/土.svg,oracle,2673,375,13,13
policies/团.svg,bronze,7231,1060,48,58
policies/陀.svg,bronze,4995,1039,61,69
policies/王.svg,oracle,3845,711,29,37
policies/网.svg,oracle,2521,416,15,18
policies/望.svg,oracle,2913,395,17,16
policies/威.svg,bronze,5662,966,34,45
policies/维.svg,bronze,4186,797,31,39
policies/伟.svg,seal,4151,686,18,24
policies/卫.svg,oracle,4334,865,42,58
policies/未.svg,oracle,3985,418,12,12
policies/文.svg,oracle,3399,456,16,19
policies/闻.svg,oracle,7398,746,26,38
policies/问.svg,oracle,5143,971,43,54
policies/五.svg,oracle,3588,690,28,36
policies/武.svg,oracle,2522,390,16,18
policies/务.svg,bronze,4847,947,58,65
policies/物.svg,oracle,3159,791,40,54
policies/西.svg,oracle,6407,689,26,36
policies/希.svg,seal,3931,715,22,27
policies/息.svg,bronze,4351,903,54,59
policies/习.svg,oracle,5132,561,17,19
policies/袭.svg,bronze,5994,921,33,44
policies/戏.svg,bronze,6117,1004,45,63
policies/鲜.svg,bronze,4718,645,18,20
policies/现.svg,oracle,5748,728,34,48
policies/线.svg,seal,6746,630,17,20
policies/限.svg,bronze,4643,1003,66,73
policies/宪.svg,oracle,3379,529,18,22
policies/献.svg,oracle,7203,713,20,24
policies/响.svg,seal,6967,1036,36,41
policies/校.svg,bronze,25158,2479,117,121
policies/蝎.svg,seal,5505,750,21,31
policies/协.svg,bronze,8573,1373,78,94
policies/胁.svg,seal,5402,806,21,28
policies/心.svg,oracle,2584,408,12,12
policies/辛.svg,oracle,2173,320,13,15
policies/新.svg,oracle,5411,606,20,21
policies/信.svg,bronze,13189,1529,83,88
policies/星.svg,oracle,3806,569,20,24
policies/行.svg,oracle,3916,811,39,55
policies/性.svg,bronze,1841,368,12,13
policies/修.svg,seal,4147,814,27,41
policies/虚.svg,seal,4817,745,15,17
policies/许.svg,bronze,6028,923,71,48
policies/宣.svg,oracle,4504,523,15,19
policies/选.svg,oracle,2867,404,13,14
policies/学.svg,oracle,4386,625,18,22
policies/询.svg,seal,5174,884,26,34
policies/讯.svg,oracle,4485,918,39,51
policies/衙.svg,seal,5153,837,24,30
policies/雅.svg,seal,4580,798,22,26
policies/亚.svg,oracle,3450,467,15,15
policies/严.svg,bronze,8077,1070,75,54
policies/研.svg,seal,3421,700,23,32
policies/演.svg,seal,5353,914,30,38
policies/养.svg,oracle,3358,501,18,22
policies/徭.svg,bronze,6099,938,37,47
policies/耶.svg,bronze,14677,1270,75,81
policies/业.svg,bronze,9009,1291,56,70
policies/叶.svg,bronze,8573,1373,78,94
policies/一.svg,oracle,1941,564,28,36
policies/伊.svg,oracle,3068,499,16,22
policies/医.svg,seal,2741,488,13,12
policies/遗.svg,bronze,5610,1079,90,82
policies/义.svg,oracle,5199,572,14,14
policies/役.svg,oracle,4884,427,16,20
policies/易.svg,oracle,2690,481,22,29
policies/疫.svg,seal,4171,754,23,28
policies/意.svg,seal,5020,790,21,26
policies/音.svg,bronze,5192,873,74,54
policies/银.svg,seal,4599,958,30,43
policies/英.svg,bronze,9421,1090,61,68
policies/佣.svg,seal,5773,939,28,34
policies/勇.svg,bronze,4604,935,57,59
policies/用.svg,oracle,4793,431,14,15
policies/由.svg,oracle,2906,477,17,22
policies/游.svg,oracle,3643,789,37,46
policies/育.svg,oracle,4153,660,26,36
policies/域.svg,bronze,3364,798,56,63
policies/元.svg,oracle,1650,323,15,17
policies/员.svg,oracle,3966,665,22,24
policies/园.svg,seal,4608,826,20,28
policies/源.svg,seal,3780,793,21,27
policies/约.svg,seal,4397,707,20,24
policies/运.svg,seal,6077,929,26,31
policies/宰.svg,oracle,4182,564,19,25
policies/赞.svg,seal,5375,722,15,15
policies/择.svg,bronze,6504,1063,41,52
policies/赠.svg,seal,4765,964,33,41
policies/扎.svg,seal,2612,512,16,18
policies/战.svg,bronze,6502,1186,56,78
policies/张.svg,bronze,4576,997,44,60
policies/章.svg,bronze,5064,822,70,46
policies/长.svg,oracle,4360,434,15,18
policies/哲.svg,bronze,6785,1131,86,72
policies/这.svg,seal,5471,920,25,28
policies/阵.svg,oracle,4705,861,34,46
policies/镇.svg,seal,5575,1038,36,54
policies/争.svg,oracle,3089,428,16,12
policies/征.svg,oracle,4446,892,41,56
policies/蒸.svg,seal,6127,1051,37,51
policies/证.svg,seal,6294,1018,29,38
policies/政.svg,oracle,3276,673,25,34
policies/之.svg,oracle,2598,390,13,13
policies/织.svg,bronze,5114,1021,44,62
policies/职.svg,bronze,7104,1268,49,69
policies/殖.svg,seal,3882,732,22,29
policies/制.svg,bronze,6109,1078,46,59
policies/治.svg,seal,4796,865,28,38
policies/忠.svg,bronze,3776,589,18,21
policies/主.svg,oracle,2096,578,28,38
policies/助.svg,seal,3108,575,15,18
policies/筑.svg,seal,5055,758,24,30
policies/铸.svg,oracle,5897,758,22,29
policies/专.svg,oracle,4922,529,17,20
policies/状.svg,seal,3289,584,15,19
policies/资.svg,seal,4458,857,31,41
policies/子.svg,oracle,4268,579,15,16
policies/自.svg,oracle,3927,457,13,13
policies/宗.svg,oracle,3425,482,18,23
policies/综.svg,seal,5452,924,29,47
policies/走.svg,oracle,2000,348,12,13
policies/族.svg,oracle,3385,471,16,23
policies/组.svg,bronze,4806,947,36,48
policies/祖.svg,oracle,3091,728,31,40
policies/钻.svg,seal,7739,1160,35,51
policies/最.svg,seal,4270,833,24,29
policies/作.svg,oracle,2347,435,17,18
projects/阿.svg,bronze,3879,959,59,65
projects/埃.svg,seal,3956,553,13,13
projects/爱.svg,seal,5047,805,20,23
projects/暗.svg,seal,4780,836,25,32
projects/奥.svg,seal,5085,969,28,40
projects/澳.svg,seal,6936,1078,33,51
projects/巴.svg,oracle,3277,402,12,12
projects/包.svg,seal,2994,553,15,17
projects/卑.svg,bronze,3375,519,16,17
projects/贝.svg,oracle,3427,565,18,24
projects/本.svg,bronze,4377,768,37,42
projects/比.svg,oracle,4320,760,36,43
projects/变.svg,bronze,4829,744,28,37
projects/波.svg,seal,4978,941,30,45
projects/部.svg,seal,4858,809,22,28
projects/草.svg,seal,4482,801,25,33
projects/茶.svg,seal,4271,827,27,38
projects/产.svg,bronze,4608,919,44,54
projects/常.svg,bronze,2961,560,22,28
projects/厂.svg,bronze,1035,269,12,12
projects/成.svg,oracle,3134,493,19,24
projects/绸.svg,seal,5157,809,21,25
projects/传.svg,oracle,4971,629,18,23
projects/创.svg,bronze,4192,713,68,40
projects/春.svg,oracle,5452,988,44,62
projects/达.svg,oracle,4962,878,40,56
projects/打.svg,seal,2959,565,18,22
projects/大.svg,oracle,2903,343,12,14
projects/代.svg,seal,2805,537,15,21
projects/岛.svg,seal,4889,871,28,40
projects/道.svg,bronze,6684,1069,83,71
projects/地.svg,bronze,5173,995,41,56
projects/登.svg,oracle,5345,912,35,45
projects/电.svg,bronze,4120,786,33,51
projects/调.svg,seal,5166,954,28,33
projects/动.svg,bronze,6250,1232,72,85
projects/堆.svg,seal,3597,639,17,19
projects/顿.svg,seal,5102,833,24,31
projects/俄.svg,seal,3909,604,13,15
projects/发.svg,oracle,2640,367,15,18
projects/反.svg,oracle,3438,699,28,36
projects/防.svg,seal,3971,673,21,24
projects/啡.svg,seal,6914,960,26,33
projects/蜂.svg,seal,3634,684,16,20
projects/夫.svg,oracle,3503,440,17,18
projects/复.svg,oracle,3367,510,18,20
projects/柑.svg,oracle,4897,546,18,23
projects/橄.svg,seal,4241,758,21,26
projects/港.svg,seal,6878,1209,41,55
projects/膏.svg,oracle,4213,647,22,27
projects/工.svg,oracle,2634,420,14,15
projects/公.svg,oracle,2992,777,37,50
projects/宫.svg,oracle,3153,535,19,23
projects/汞.svg,seal,5494,918,27,37
projects/光.svg,oracle,5076,465,14,15
projects/龟.svg,oracle,5553,614,21,19
projects/皈.svg,oracle,5185,860,35,43
projects/轨.svg,bronze,5517,968,35,46
projects/哈.svg,seal,2618,531,21,23
projects/海.svg,bronze,4642,734,29,43
projects/航.svg,seal,3311,641,18,25
projects/核.svg,seal,4773,838,22,29
projects/黑.svg,oracle,3131,470,18,18
projects/呼.svg,bronze,7639,884,61,64
projects/胡.svg,bronze,7909,956,61,65
projects/琥.svg,seal,4836,749,18,24
projects/花.svg,seal,4729,783,27,37
projects/华.svg,seal,4729,783,27,37
projects/化.svg,oracle,3337,787,41,50
projects/划.svg,seal,5287,929,29,35
projects/欢.svg,seal,6591,1048,36,44
projects/唤.svg,seal,5034,792,24,32
projects/黄.svg,oracle,3021,413,13,16
projects/回.svg,oracle,3257,456,18,19
projects/火.svg,oracle,4855,702,26,35
projects/基.svg,oracle,4206,566,18,20
projects/激.svg,seal,5834,931,27,38
projects/计.svg,seal,3852,694,22,24
projects/纪.svg,bronze,2682,717,28,36
projects/加.svg,bronze,3251,791,56,63
projects/嘉.svg,bronze,7214,1031,48,57
projects/建.svg,oracle,5820,736,21,26
projects/僵.svg,seal,4140,925,33,44
projects/教.svg,oracle,3957,656,22,32
projects/节.svg,bronze,4554,693,23,28
projects/金.svg,bronze,3715,873,59,67
projects/鲸.svg,seal,6864,1204,44,57
projects/景.svg,seal,3528,624,20,25
projects/究.svg,bronze,9248,1322,70,78
projects/酒.svg,oracle,5608,748,32,36
projects/居.svg,bronze,2559,527,19,23
projects/橘.svg,seal,5441,901,22,28
projects/剧.svg,seal,5224,838,19,23
projects/咖.svg,seal,3940,709,22,25
projects/科.svg,seal,4254,714,16,18
projects/空.svg,bronze,3144,477,13,13
projects/口.svg,oracle,3008,706,29,38
projects/狂.svg,oracle,6931,769,25,31
projects/兰.svg,seal,6216,895,23,27
projects/榄.svg,seal,5616,934,32,41
projects/礼.svg,oracle,6461,716,19,24
projects/理.svg,bronze,6160,1105,61,65
projects/力.svg,oracle,1524,318,13,13
projects/利.svg,oracle,6256,910,43,65
projects/练.svg,seal,5450,834,25,23
projects/料.svg,bronze,4579,1250,75,94
projects/路.svg,bronze,5864,1011,75,53
projects/露.svg,seal,6377,1201,35,46
projects/吕.svg,oracle,5113,523,15,17
projects/伦.svg,seal,4903,818,23,31
projects/马.svg,oracle,6388,692,19,22
projects/曼.svg,oracle,3606,571,22,28
projects/毛.svg,bronze,2612,413,12,13
projects/煤.svg,seal,5070,893,27,37
projects/弥.svg,bronze,5920,1051,39,53
projects/秘.svg,seal,4425,1010,30,44
projects/蜜.svg,seal,7205,1078,29,41
projects/棉.svg,seal,4456,893,28,35
projects/面.svg,oracle,8330,625,22,22
projects/木.svg,oracle,2292,330,14,12
projects/目.svg,oracle,8302,820,33,36
projects/纳.svg,bronze,3213,772,31,41
projects/年.svg,oracle,2372,404,15,17
projects/纽.svg,seal,4113,692,19,24
projects/牌.svg,seal,4734,808,19,23
projects/培.svg,seal,3944,661,18,19
projects/皮.svg,bronze,2972,503,17,20
projects/品.svg,oracle,4135,861,39,51
projects/珀.svg,seal,4836,749,18,24
projects/普.svg,seal,3990,696,24,30
projects/企.svg,oracle,2140,450,16,19
projects/强.svg,seal,6957,1149,38,50
projects/情.svg,seal,4723,738,16,14
projects/球.svg,seal,3836,805,27,41
projects/区.svg,oracle,4725,706,24,31
projects/燃.svg,bronze,5215,859,32,40
projects/染.svg,seal,5314,897,27,37
projects/让.svg,seal,8126,1134,35,43
projects/热.svg,seal,6364,979,29,42
projects/塞.svg,oracle,6051,740,30,44
projects/瑟.svg,seal,3685,613,15,20
projects/商.svg,oracle,4162,853,36,44
projects/射.svg,oracle,3712,485,17,16
projects/神.svg,bronze,6081,999,78,62
projects/升.svg,oracle,2918,578,21,28
projects/圣.svg,oracle,4564,493,12,12
projects/尸.svg,oracle,1833,313,12,12
projects/石.svg,oracle,1691,302,13,15
projects/食.svg,oracle,4256,658,24,31
projects/使.svg,oracle,3700,503,15,16
projects/士.svg,bronze,3565,675,66,42
projects/世.svg,bronze,3805,661,66,40
projects/试.svg,seal,4952,827,27,29
projects/收.svg,seal,3893,635,18,22
projects/枢.svg,seal,5371,912,28,37
projects/水.svg,oracle,3839,504,24,32
projects/丝.svg,oracle,4316,619,20,22
projects/司.svg,oracle,2554,382,15,17
projects/松.svg,bronze,4506,955,47,59
projects/送.svg,bronze,7296,1447,107,109
projects/炭.svg,seal,3453,735,25,36
projects/探.svg,seal,5316,896,28,36
projects/碳.svg,seal,4280,825,30,48
projects/糖.svg,seal,6348,1090,32,43
projects/忒.svg,seal,3559,535,15,17
projects/藤.svg,bronze,6099,1163,52,73
projects/提.svg,seal,4072,698,20,24
projects/廷.svg,bronze,4394,896,78,62
projects/团.svg,bronze,7231,1060,48,58
projects/退.svg,oracle,3651,503,15,16
projects/卫.svg,oracle,4334,865,42,58
projects/未.svg,oracle,3985,418,12,12
projects/武.svg,oracle,2522,390,16,18
projects/悟.svg,seal,3186,713,22,32
projects/西.svg,oracle,6407,689,26,36
projects/希.svg,seal,3931,715,22,27
projects/戏.svg,bronze,6117,1004,45,63
projects/系.svg,oracle,3461,436,16,18
projects/险.svg,seal,5741,962,30,35
projects/现.svg,oracle,5748,728,34,48
projects/线.svg,seal,6746,630,17,20
projects/香.svg,oracle,3625,782,31,49
projects/项.svg,seal,3885,726,23,34
projects/象.svg,oracle,4841,562,15,15
projects/校.svg,bronze,25158,2479,117,121
projects/辛.svg,oracle,2173,320,13,15
projects/新.svg,oracle,5411,606,20,21
projects/信.svg,bronze,13189,1529,83,88
projects/星.svg,oracle,3806,569,20,24
projects/行.svg,oracle,3916,811,39,55
projects/雄.svg,seal,4732,754,19,22
projects/修.svg,seal,4147,814,27,41
projects/宣.svg,oracle,4504,523,15,19
projects/学.svg,oracle,4386,625,18,22
projects/训.svg,bronze,7688,1128,83,66
projects/牙.svg,bronze,3848,754,70,47
projects/亚.svg,oracle,3450,467,15,15
projects/烟.svg,bronze,6889,1120,79,63
projects/研.svg,seal,3421,700,23,32
projects/盐.svg,bronze,5407,964,50,58
projects/仰.svg,seal,3174,661,19,27
projects/业.svg,bronze,9009,1291,56,70
projects/一.svg,oracle,1941,564,28,36
projects/伊.svg,oracle,3068,499,16,22
projects/依.svg,oracle,3619,567,21,28
projects/移.svg,seal,4114,758,21,25
projects/役.svg,oracle,4884,427,16,20
projects/银.svg,seal,4599,958,30,43
projects/应.svg,bronze,3716,591,21,28
projects/英.svg,bronze,9421,1090,61,68
projects/营.svg,bronze,4400,687,24,34
projects/用.svg,oracle,4793,431,14,15
projects/油.svg,bronze,3937,736,28,39
projects/铀.svg,seal,4714,819,27,34
projects/鱼.svg,oracle,6020,649,20,20
projects/宇.svg,bronze,2732,477,15,22
projects/玉.svg,oracle,3121,651,28,36
projects/域.svg,bronze,3364,798,56,63
projects/御.svg,oracle,4956,851,36,45
projects/员.svg,oracle,3966,665,22,24
projects/园.svg,seal,4608,826,20,28
projects/援.svg,seal,5375,848,21,27
projects/院.svg,seal,4718,838,26,34
projects/月.svg,oracle,1445,298,13,16
projects/运.svg,seal,6077,929,26,31
projects/造.svg,bronze,7194,1055,75,56
projects/站.svg,seal,6637,1013,29,38
projects/召.svg,oracle,3465,759,32,43
projects/珍.svg,seal,3851,682,24,36
projects/置.svg,oracle,4352,777,31,39
projects/重.svg,oracle,3521,542,19,23
projects/珠.svg,seal,3747,612,17,17
projects/住.svg,seal,4733,783,23,28
projects/助.svg,seal,3108,575,15,18
projects/转.svg,seal,5828,993,32,35
projects/装.svg,seal,4451,766,22,27
projects/资.svg,seal,4458,857,31,41
projects/宗.svg,oracle,3425,482,18,23
projects/钻.svg,seal,7739,1160,35,51
projects/作.svg,oracle,2347,435,17,18
promotions/安.svg,oracle,3688,551,18,22
promotions/白.svg,oracle,2252,362,14,18
promotions/败.svg,oracle,5285,631,18,22
promotions/板.svg,seal,3588,677,20,24
promotions/包.svg,seal,2994,553,15,17
promotions/堡.svg,oracle,3679,493,14,15
promotions/暴.svg,oracle,4874,634,23,29
promotions/爆.svg,seal,7394,1265,40,61
promotions/贝.svg,oracle,3427,565,18,24
promotions/备.svg,oracle,8408,737,22,22
promotions/避.svg,seal,6512,1072,33,46
promotions/辩.svg,seal,6754,983,28,39
promotions/兵.svg,oracle,4481,825,36,50
promotions/铂.svg,seal,5122,857,28,36
promotions/补.svg,seal,4788,826,25,28
promotions/部.svg,seal,4858,809,22,28
promotions/舱.svg,oracle,3346,552,22,29
promotions/藏.svg,bronze,7129,1103,75,54
promotions/侧.svg,bronze,3931,603,22,25
promotions/测.svg,bronze,4837,840,33,52
promotions/察.svg,bronze,4564,903,55,62
promotions/超.svg,seal,4431,790,23,28
promotions/朝.svg,oracle,5367,1065,50,68
promotions/撤.svg,seal,6224,877,28,35
promotions/成.svg,oracle,3134,493,19,24
promotions/城.svg,bronze,6863,1217,67,79
promotions/惩.svg,seal,6518,948,26,35
promotions/程.svg,bronze,4309,687,24,30
promotions/穿.svg,seal,3634,634,18,23
promotions/传.svg,oracle,4971,629,18,23
promotions/船.svg,bronze,3164,624,24,30
promotions/茨.svg,seal,5111,902,30,42
promotions/促.svg,seal,3105,582,17,21
promotions/摧.svg,seal,5130,863,22,23
promotions/弹.svg,oracle,3021,468,17,19
promotions/导.svg,seal,6349,1139,41,59
promotions/德.svg,oracle,5828,1010,45,61
promotions/地.svg,bronze,5173,995,41,56
promotions/登.svg,oracle,5345,912,35,45
promotions/点.svg,seal,5110,1030,40,54
promotions/谍.svg,seal,6659,923,21,24
promotions/叠.svg,bronze,8090,1477,61,88
promotions/钉.svg,seal,3875,820,30,43
promotions/动.svg,bronze,6250,1232,72,85
promotions/斗.svg,oracle,1710,327,12,13
promotions/断.svg,bronze,4850,933,59,66
promotions/队.svg,oracle,3702,588,19,24
promotions/夺.svg,bronze,4976,809,36,50
promotions/舵.svg,oracle,3152,507,15,18
promotions/尔.svg,bronze,4053,756,72,52
promotions/发.svg,oracle,2640,367,15,18
promotions/罚.svg,bronze,5945,1009,45,53
promotions/翻.svg,seal,6004,916,26,35
promotions/反.svg,oracle,3438,699,28,36
promotions/贩.svg,seal,3718,700,22,27
promotions/方.svg,oracle,1997,301,12,12
promotions/防.svg,seal,3971,673,21,24
promotions/放.svg,bronze,4044,561,15,17
promotions/飞.svg,seal,3550,560,14,12
promotions/费.svg,bronze,4202,571,17,16
promotions/风.svg,oracle,5613,561,14,14
promotions/伏.svg,bronze,2762,431,17,17
promotions/辅.svg,bronze,6261,1052,38,48
promotions/副.svg,seal,5310,981,31,40
promotions/高.svg,oracle,4711,631,25,33
promotions/给.svg,seal,4222,767,24,32
promotions/攻.svg,bronze,3813,842,54,60
promotions/狗.svg,bronze,14500,1383,81,84
promotions/骨.svg,oracle,2723,369,12,12
promotions/固.svg,bronze,4990,964,46,56
promotions/观.svg,oracle,6115,777,27,35
promotions/官.svg,oracle,3508,595,21,25
promotions/龟.svg,oracle,5553,614,21,19
promotions/规.svg,bronze,3682,780,52,56
promotions/皈.svg,oracle,5185,860,35,43
promotions/滚.svg,seal,6179,946,25,30
promotions/汉.svg,bronze,11336,1270,76,83
promotions/航.svg,seal,3311,641,18,25
promotions/合.svg,oracle,4227,499,20,21
promotions/盒.svg,oracle,4227,499,20,21
promotions/轰.svg,seal,7212,999,28,31
promotions/吼.svg,seal,2873,605,20,25
promotions/护.svg,seal,6656,1042,30,37
promotions/华.svg,seal,4729,783,27,37
promotions/坏.svg,bronze,5953,1057,64,69
promotions/黄.svg,oracle,3021,413,13,16
promotions/毁.svg,bronze,5447,1022,56,63
promotions/活.svg,seal,5063,870,26,37
promotions/火.svg,oracle,4855,702,26,35
promotions/惑.svg,bronze,4380,627,20,24
promotions/击.svg,seal,6471,970,27,32
promotions/机.svg,seal,2918,579,15,17
promotions/级.svg,seal,4711,701,17,19
promotions/技.svg,seal,4017,620,15,17
promotions/加.svg,bronze,3251,791,56,63
promotions/家.svg,oracle,4396,507,14,16
promotions/甲.svg,oracle,1869,277,12,12
promotions/驾.svg,seal,3291,582,17,22
promotions/坚.svg,seal,3972,719,23,28
promotions/间.svg,bronze,5069,994,44,60
promotions/舰.svg,seal,5047,813,173,39
promotions/箭.svg,bronze,3708,676,24,33
promotions/奖.svg,seal,4523,735,20,27
promotions/教.svg,oracle,3957,656,22,32
promotions/接.svg,seal,5524,814,21,26
promotions/劫.svg,seal,3942,673,18,22
promotions/截.svg,seal,5093,844,25,29
promotions/金.svg,bronze,3715,873,59,67
promotions/近.svg,seal,2638,521,18,23
promotions/进.svg,oracle,4650,809,33,43
promotions/精.svg,seal,4772,922,29,34
promotions/静.svg,bronze,6081,1006,47,55
promotions/镜.svg,seal,6707,1065,35,51
promotions/距.svg,bronze,5288,955,70,47
promotions/军.svg,bronze,5243,976,35,45
promotions/科.svg,seal,4254,714,16,18
promotions/壳.svg,oracle,4533,649,19,21
promotions/克.svg,oracle,2329,433,17,21
promotions/空.svg,bronze,3144,477,13,13
promotions/控.svg,seal,4703,779,20,26
promotions/库.svg,bronze,3525,646,20,23
promotions/快.svg,seal,4182,723,16,19
promotions/溃.svg,seal,5778,1026,35,49
promotions/拉.svg,seal,3459,602,16,18
promotions/拦.svg,seal,5583,925,19,26
promotions/狼.svg,seal,4493,716,18,20
promotions/雷.svg,oracle,4209,629,24,28
promotions/垒.svg,seal,3230,657,24,31
promotions/离.svg,bronze,17346,1576,87,93
promotions/力.svg,oracle,1524,318,13,13
promotions/丽.svg,oracle,8234,775,23,24
promotions/励.svg,bronze,4054,637,19,23
promotions/两.svg,bronze,2801,429,14,15
promotions/烈.svg,seal,4474,881,34,50
promotions/林.svg,oracle,3514,511,15,18
promotions/领.svg,seal,5254,956,30,42
promotions/龙.svg,oracle,4766,523,15,17
promotions/陆.svg,oracle,4730,648,21,25
promotions/掠.svg,seal,4295,703,19,23
promotions/马.svg,oracle,6388,692,19,22
promotions/猫.svg,seal,4978,833,22,24
promotions/母.svg,oracle,4589,443,14,16
promotions/牧.svg,oracle,3785,538,15,18
promotions/幕.svg,seal,5962,948,22,28
promotions/牌.svg,seal,4734,808,19,23
promotions/跑.svg,bronze,4432,777,25,31
promotions/片.svg,seal,1396,310,13,13
promotions/骗.svg,seal,6035,990,24,31
promotions/破.svg,seal,4374,798,25,38
promotions/葡.svg,oracle,8408,737,22,22
promotions/骑.svg,bronze,17043,2292,142,189
promotions/器.svg,bronze,6509,1023,82,64
promotions/枪.svg,seal,4625,903,27,36
promotions/抢.svg,bronze,3716,923,58,68
promotions/窃.svg,seal,7348,1172,35,49
promotions/勤.svg,bronze,5065,957,58,63
promotions/青.svg,bronze,5074,886,41,48
promotions/求.svg,oracle,3687,440,14,14
promotions/区.svg,oracle,4725,706,24,31
promotions/群.svg,bronze,4528,731,22,29
promotions/燃.svg,bronze,5215,859,32,40
promotions/人.svg,oracle,1900,267,12,12
promotions/熔.svg,seal,6180,1182,43,65
promotions/蠕.svg,seal,5849,886,20,24
promotions/塞.svg,oracle,6051,740,30,44
promotions/赛.svg,seal,7205,1187,38,54
promotions/扫.svg,bronze,7174,1521,103,131
promotions/色.svg,bronze,22249,2064,120,113
promotions/山.svg,oracle,6901,852,35,53
promotions/烧.svg,seal,5158,904,31,45
promotions/哨.svg,seal,3521,639,23,28
promotions/射.svg,oracle,3712,485,17,16
promotions/升.svg,oracle,2918,578,21,28
promotions/圣.svg,oracle,4564,493,12,12
promotions/师.svg,oracle,2235,358,14,17
promotions/驶.svg,oracle,6015,759,22,27
promotions/士.svg,bronze,3565,675,66,42
promotions/市.svg,oracle,3562,628,25,36
promotions/视.svg,oracle,4419,420,15,14
promotions/收.svg,seal,3893,635,18,22
promotions/手.svg,bronze,2720,686,28,38
promotions/守.svg,oracle,3199,599,23,29
promotions/署.svg,seal,5686,970,30,47
promotions/术.svg,oracle,2566,433,18,25
promotions/栓.svg,seal,4227,702,21,24
promotions/双.svg,oracle,4257,763,31,41
promotions/水.svg,oracle,3839,504,24,32
promotions/说.svg,seal,5348,881,28,37
promotions/司.svg,oracle,2554,382,15,17
promotions/速.svg,oracle,4063,838,36,47
promotions/坦.svg,seal,2517,578,20,25
promotions/萄.svg,seal,5272,769,18,22
promotions/特.svg,seal,4426,755,18,25
promotions/梯.svg,seal,4608,760,19,19
promotions/体.svg,bronze,6148,944,36,45
promotions/铜.svg,bronze,5991,1178,47,64
promotions/突.svg,oracle,2882,493,19,24
promotions/徒.svg,oracle,3956,711,29,41
promotions/团.svg,bronze,7231,1060,48,58
promotions/推.svg,seal,4429,774,20,23
promotions/退.svg,oracle,3651,503,15,16
promotions/王.svg,oracle,3845,711,29,37
promotions/望.svg,oracle,2913,395,17,16
promotions/韦.svg,oracle,4171,654,24,30
promotions/围.svg,bronze,5910,1022,44,52
promotions/维.svg,bronze,4186,797,31,39
promotions/伪.svg,seal,5711,952,26,40
promotions/卫.svg,oracle,4334,865,42,58
promotions/武.svg,oracle,2522,390,16,18
promotions/席.svg,bronze,2180,471,15,19
promotions/先.svg,oracle,2867,404,13,14
promotions/线.svg,seal,6746,630,17,20
promotions/销.svg,seal,5046,950,33,49
promotions/小.svg,oracle,2593,726,36,48
promotions/芯.svg,oracle,5411,606,20,21
promotions/新.svg,oracle,5411,606,20,21
promotions/行.svg,oracle,3916,811,39,55
promotions/形.svg,seal,3441,681,24,34
promotions/性.svg,bronze,1841,368,12,13
promotions/袖.svg,seal,4834,729,19,23
